t,x,y,orientation,speed,acceleration,deceleration,steering_angle
3.9000000000000004,37.78352849029477,35.717333457034655,-1.5642570593988947,5.940767522718565,0.0003260616620159272,-3.0805651014017617,0.01861056359214494
4.0,37.79371792867342,35.1403189442104,-1.561453522336763,5.601325715643094,0.0002958861995280696,-3.3947139569542233,0.019430212548190363
4.1000000000000005,37.80049584785366,34.59825792683471,-1.5606991018642262,5.240742365403781,0.0002780926478252899,-3.6061115950409635,0.00556658081596935
4.2,37.79691427026841,34.09238690488443,-1.5645559856338032,4.876937917995631,9.0618922714778e-08,-3.6380445647004094,-0.03049028397343162
4.3,37.77543657278296,33.62102858580287,-1.5754784993294886,4.560056728947247,3.023809573292149e-08,-3.1688119207219305,-0.09242843590820034
4.4,37.729050806395584,33.16718644432225,-1.5953520070337825,4.5642225049131095,0.04165776081559842,-1.1569580620572068e-09,-0.17316062807855623
4.5,37.65158097464171,32.71643467259748,-1.625166217865688,4.583328641148958,0.191061354588282,7.77020673777901e-09,-0.2571619695169846
4.6000000000000005,37.547867402397216,32.268296451645824,-1.6607362818346212,4.616816577742123,0.33487935696255944,8.969099912061979e-09,-0.30340081585204887
4.7,37.42570899898532,31.82051522851337,-1.6972799100122753,4.666602521339103,0.4978594265804814,9.3893243039616e-09,-0.30869863650197904
4.800000000000001,37.295741733212914,31.369263671310698,-1.7295371989034605,4.725704554618547,0.5910203233314785,9.462948335085096e-09,-0.27058210479104566
4.9,37.16675822794774,30.911215396612448,-1.7541099680979493,4.7917816950670495,0.6607713950065273,9.478483611662027e-09,-0.20474879399955873
5.0,37.0473514935256,30.443524577358478,-1.7684578040293184,4.862163978670813,0.7038228265710934,9.466548157901587e-09,-0.11854933173465713
5.1000000000000005,36.946078959766844,29.964352495300414,-1.7707752189673536,4.9329800767132514,0.70816097098016,9.444229561370848e-09,-0.018925639080325535
5.2,36.871942768230014,29.47334702980698,-1.7597080953835165,4.998486257455388,0.6550617980053486,9.416031363216868e-09,0.08900090199874443
5.300000000000001,36.83436159344583,28.972259160473193,-1.7342887685901138,5.0516877493088455,0.5320149091510366,9.383538767320832e-09,0.20064623839825915
5.4,36.82661650658769,28.464947834733188,-1.7010026513936654,5.0961896062981555,0.44501856054538225,9.347731598868009e-09,0.25876232824615136
5.5,36.837422832356395,27.953358237637104,-1.6667665562066756,5.138384533268459,0.4219492603923734,9.310667739286531e-09,0.26374874214999094
5.6000000000000005,36.86108031891288,27.43796639201593,-1.6344310920008696,5.1807554678704,0.4237093367454417,9.27394901232235e-09,0.2474957555205217
5.7,36.89472268395982,26.918838442176543,-1.6049436434573905,5.223959755206396,0.43204286412184545,9.238128999209607e-09,0.22435314416389668
5.800000000000001,36.93751598692759,26.39601073529198,-1.5781294043001126,5.267876431277374,0.4391667515068267,9.202971249871676e-09,0.20271172670260296
5.9,36.98953561742209,25.869579678879365,-1.5534386042023027,5.312292112379234,0.4441568018501202,9.168489238421037e-09,0.18536119299644516
6.0,37.050681487686006,25.339633420540427,-1.5305134156793772,5.357184319832397,0.4489220653964784,9.135162229340003e-09,0.17085005248712962
6.1000000000000005,37.120274478594034,24.80617045724522,-1.5093260800189388,5.402680825289812,0.45496504547055905,9.103582222341254e-09,0.15672365993246887
6.2,37.19701136079487,24.269051692011026,-1.4901248823342814,5.448939548884189,0.46258722686956644,9.074200364161298e-09,0.14096912542441897
6.300000000000001,37.27901751663611,23.727988402838534,-1.4733460565086829,5.496041373556176,0.4710182376726603,9.047214227284308e-09,0.12225965447227186
6.4,37.363906317319085,23.1825617207243,-1.4595394311783623,5.543908160125705,0.47866785667274453,9.022535560566047e-09,0.09984081215703773
6.5,37.44867319483746,22.63224724271336,-1.4493810018087065,5.59223326056348,0.483250995377894,8.999845355311e-09,0.07289553260804299
6.6000000000000005,37.529602495300146,22.07647658301701,-1.4436722965460793,5.640423317344423,0.4819005588308181,8.978615889597485e-09,0.04064392598964556
6.7,37.60214673469803,21.514740668066796,-1.4433477955344944,5.687593413397098,0.47170095156856434,8.95817847370156e-09,0.002291667918629616
6.800000000000001,37.6607657872237,20.94674471316041,-1.4494958003621923,5.732680228347677,0.4508681405679254,8.937859022994716e-09,-0.04305067579585755
6.9,37.70042446918844,20.372732843800417,-1.4626508989857907,5.775007839057151,0.42327609817760353,8.917138623985714e-09,-0.09129386984482747
